Time [s];X [m];Y [m];Z [m];Speed [km/h]
0.0;-170.5;127.5;196.3;264.0
0.433859296482412;-151.07423250919604;152.41977258627446;196.62126949289632;271.62103205486324
0.867718592964824;-130.935190868013;178.22611752598442;196.64954197294404;273.93221839780495
1.301577889447236;-111.34112461518511;205.36209019445354;197.07908122819703;280.6017389397595
1.735437185929648;-91.32093815206964;232.96748456400152;197.49561332858602;283.41420719018345
2.16929648241206;-70.27073099211276;261.7745093312093;198.0026361789552;288.59254171519194
2.603155778894472;-46.57989902023463;296.1433075863004;198.59027107607497;292.7135512001031
3.037015075376884;-30.224652445122558;320.7688443962526;198.98791483936867;294.4874317148166
3.470874371859296;-11.369578659450012;348.48328722434167;199.5669021579469;296.0694282625809
3.904733668341708;12.621686760270524;380.83908994254523;200.1232489365717;300.47827306565995
4.33859296482412;35.314313226894775;406.40615959503043;200.99236866487425;298.7111591282846
4.772452261306532;58.83576516030589;427.8274915878334;201.1711965194147;300.2731112083354
5.206311557788944;88.63064313734812;443.6133768360451;201.2155763523941;298.9317798480888
5.640170854271356;137.14545031815473;452.677191654746;201.73161693955888;296.9255512445499
6.074030150753768;171.80574584177353;450.54759179528617;202.1955541707332;297.0012910478315
6.50788944723618;200.08735931606725;447.4422824464653;202.40041827538153;298.9428803449711
6.941748743718592;234.35270276213305;444.10518899931213;202.90283654412545;303.07208428146504
7.375608040201004;271.9579498132644;444.7585512669545;202.8923242140179;307.23931096153956
7.809467336683416;308.2287787561497;454.8021904324619;204.15018741697946;301.4898698246153
8.243326633165829;339.5737437917046;471.0619601907923;204.47436884380988;299.0743839814902
8.67718592964824;368.64145715257905;494.4266241867025;204.85328829118689;301.6516941909744
9.111045226130653;400.14405229290736;525.795591349;205.17428217448196;290.0701147881009
9.544904522613065;420.3311579147633;544.9568671168913;205.2556933924667;272.23680108055385
9.978763819095477;444.6222339633912;566.0214476538054;205.39829285987585;238.53981886107024
10.412623115577889;467.0684569818977;583.7237591282044;205.4911128575097;220.30977471161262
10.8464824120603;480.39697847451407;589.0092811899001;205.41637681992918;158.39019723134834
11.280341708542712;496.6984922646465;589.9306624950008;205.30333069797211;120.24123699385697
11.714201005025124;510.7121238188221;585.8850621366786;205.41186814382183;117.63806816141215
12.148060301507536;522.1487108045293;578.1577583583329;205.70147257284762;111.99408464084269
12.581919597989948;530.2293398878458;567.5520807846565;205.78442640521718;112.68451424706168
13.01577889447236;535.481901922987;554.2498408176825;205.8680155227252;119.98222122066477
13.449638190954772;538.3651372451678;537.4201177272545;205.97511740617736;130.2204348564541
13.883497487437184;539.480989379623;523.3705307897295;206.34703374175203;152.15131194106954
14.317356783919596;544.0021450932687;502.25722174039834;206.57437048286323;150.67362121943455
14.751216080402008;550.5023608988274;490.94007074000154;206.60580857734988;125.81358905412866
15.18507537688442;561.1518071793588;479.9017546259973;206.44241414280663;104.5918589954332
15.618934673366832;570.2778989544346;474.4573347593631;206.3984879350475;99.08355872499703
16.052793969849244;580.5812462528276;473.13928636707857;206.27528362396401;90.76335055294773
16.486653266331658;592.1686871514316;479.51058061549463;206.39776566735776;89.78224816569258
16.920512562814068;598.7195642923766;486.0702683566613;206.40442610652096;99.16816858445708
17.35437185929648;607.3124870950066;497.04669560692145;206.50544564342215;109.11196163126283
17.78823115577889;613.9515034864455;508.99577815322965;206.49963023606125;127.61483996393746
18.222090452261305;622.5943125946485;531.3244431985187;206.44647907525612;154.1922760695901
18.655949748743716;626.7411618300019;546.3893604097678;206.45569000981013;173.8487774312199
19.08980904522613;631.3004571785402;568.0510989268536;206.855895130572;202.52050971629353
19.52366834170854;633.2134453124536;591.3069910017397;206.37704210656497;208.9957658229871
19.957527638190953;630.7715079542797;619.0432158923206;206.10025368692425;222.46407998224345
20.391386934673363;621.8445663360714;650.2747311073774;206.06962308026348;229.42634169883897
20.825246231155777;612.7107340590549;668.5313223536238;206.13117217536936;238.5575107797322
21.259105527638187;594.7422756955707;694.1244215000373;206.43710285777257;250.5307991008118
21.6929648241206;565.8856033241725;722.1631975231949;206.3102566317894;252.74714953740923
22.12682412060301;550.7008938703959;733.8118926720634;206.38404128659477;261.8666986613391
22.560683417085425;517.3761306755679;759.8173685444722;206.29813041153665;270.03845661901204
22.994542713567835;493.1820586741711;780.0185142415838;206.38886932684304;277.2524142090155
23.42840201005025;471.9848634167466;798.0819560104129;206.40006014351277;282.1659775232471
23.86226130653266;446.6257679701909;819.8370730619632;206.33071356845912;287.651402591487
24.296120603015073;415.0507394928293;846.9364155593062;206.40239361496108;292.8467008089771
24.729979899497483;393.4611991601067;865.0854096981991;205.93089859152943;296.93521113852785
25.163839195979897;358.7410155127291;895.9513718244167;206.28842090882426;301.8523687294902
25.597698492462307;339.6050507558373;912.5068311506714;206.30899237658886;305.35716366157004
26.03155778894472;310.6771186921514;938.2398956618256;206.29274904004433;311.56818248830314
26.46541708542713;281.84602350247;963.3363364789913;206.07802759060132;310.03378779270224
26.899276381909544;250.7168049537981;990.4801334606476;205.8238403447104;314.2637932011413
27.333135678391955;226.3821978048129;1012.0046294656624;205.44726111372626;316.0253619538365
27.76699497487437;192.11453650030174;1042.5230278925546;204.74519597017544;318.1569819902012
28.200854271356782;168.53830442310138;1063.1131616289813;204.4904668244254;315.0013963345978
28.634713567839192;139.71744992188292;1082.2590873270756;203.96240683623523;296.8841394666506
29.068572864321606;107.20776690709646;1094.1730711111943;203.51698193496455;240.04901219549228
29.502432160804016;83.91252816064839;1094.9226020390126;203.36774344982996;208.57259047723903
