Time [s];X [m];Y [m];Z [m];Speed [km/h]
0.0;-172.8;125.1;196.3;258.0
0.4367688442211055;-156.26819447854996;145.43854171106278;196.13659661647534;267.5331350873852
0.873537688442211;-132.4616089177906;177.04124380163427;196.85526768782626;264.9380358978993
1.3103065326633165;-117.31844039086077;197.23775413781135;197.0140173873114;276.1496243022258
1.747075376884422;-97.03436509087744;225.1958871380215;197.47361446006894;279.76395131014647
2.1838442211055273;-76.87616095330372;252.89395900895764;197.87321554024751;282.1007304854443
2.620613065326633;-56.67972966461485;281.261270907856;198.3952284662604;288.79093770176456
3.057381909547739;-37.07111944488315;310.4576647568929;198.88029759315003;291.26759801931445
3.494150753768844;-17.040461575434538;339.86614197316027;199.36292242400359;295.5691892511828
3.9309195979899494;3.6397265314896243;369.1030988619525;199.82101545302373;296.02613483079705
4.367688442211055;26.32515614512983;397.29860835558793;200.64436271527333;296.16681844002596
4.804457286432161;51.84083618590084;421.7414592903144;200.739650254973;308.6778463681625
5.241226130653266;82.49417390351384;441.06465007470496;201.30855400353286;294.9320754706232
5.677994974874371;116.9493602257109;450.2905708066716;201.6019203087732;293.9982754560736
6.114763819095478;161.8295955082013;451.78334125952284;201.99922070522112;294.00649459290617
6.551532663316583;189.95938345727106;448.747600803832;202.46123894226614;295.342268521868
6.988301507537688;228.09823992714365;443.9394288596035;202.70163164347537;297.5958008355612
7.4250703517587935;272.439058641835;446.24368361753244;203.32783147575176;299.696133328261
7.861839195979899;296.6408546902225;450.8802024169323;203.7005944399072;298.99985131225685
8.298608040201005;331.17519073765334;465.78230365885344;204.32744872295504;298.99963788776347
8.73537688442211;360.1934146385516;486.7127951833245;204.7343433271883;298.9587161047013
9.172145728643216;389.9440676865511;515.4773047802677;205.0065335551918;294.07877858491497
9.608914572864322;412.77236337295403;537.6487900222711;204.79832016502752;310.7235185616494
10.045683417085426;443.27026299965434;565.00781841899;205.41170412542843;249.3106349626552
10.482452261306532;455.8867271130798;575.2128175407515;205.5029894256293;194.68305199463865
10.919221105527638;472.3616140278578;586.4921500073784;205.39798045101966;162.7158075783652
11.355989949748743;495.20650786975665;590.4155763085654;205.22248814808262;137.2441836138838
11.792758793969849;506.0785244747558;587.9420407815385;205.39467595149222;133.50781553318117
12.229527638190955;519.0280798486027;580.8816249900017;205.6160787837188;117.56446075795859
12.66629648241206;530.5402615598264;567.381642987418;205.89374349915173;114.04752577088755
13.103065326633166;534.287525698235;558.1820389542947;205.85282580855335;113.41064791068807
13.53983417085427;537.4675174460926;544.2427926184993;206.00043964942265;118.82917210569887
13.976603015075376;539.7351355604702;523.0288042014619;206.38490377341097;139.0807649660102
14.413371859296483;540.9664865058453;514.029086376511;206.3924605563126;145.84639432845387
14.850140703517587;546.2835605549227;497.9730712102625;206.60834719308616;133.04032263534612
15.286909547738693;554.2354819541197;486.29267759552016;206.5055485922246;111.33117109295733
15.723678391959798;565.5837224468489;477.1057564361932;206.46593686989877;98.87783409578984
16.160447236180904;573.8183689432304;473.47234094999294;206.46242141121215;93.38099925564953
16.59721608040201;584.3189402074103;474.30308061163504;206.406232043736;88.05477930778545
17.033984924623116;593.6425185060917;480.748008336257;206.39954228071596;91.93995659937512
17.47075376884422;602.0830034532139;489.70727068744077;206.29615944632172;101.73193076993505
17.907522613065325;609.4320017939227;500.4609843247147;206.56803210102296;121.79715678476384
18.34429145728643;617.2110379569774;516.6816942326616;206.50191976292268;131.68025623787574
18.781060301507537;623.2524557427537;533.0295593207893;206.29781149095027;155.74982499561017
19.217829145728643;627.8385297879857;550.3447563322286;206.62423857178533;181.86381063670092
19.65459798994975;632.2246291103589;575.6642157140973;206.43402539023091;194.33134944127684
20.091366834170852;632.8722502544466;602.0833590264994;205.98896768270922;219.01652063898018
20.52813567839196;630.197332159053;622.7309058750886;206.30069740119765;221.79290524533596
20.964904522613065;619.2978617453001;655.5005479433403;206.29733039265093;231.79715676834695
21.40167336683417;609.4385097776699;674.0941264529828;206.30141893375742;237.96117222289917
21.838442211055277;591.5257831926019;698.109002869435;206.4000040232996;247.52646969378364
22.27521105527638;567.0790337229432;721.1582288338649;206.45327219898078;254.89012734499954
22.711979899497486;542.4425193896968;740.4125970692452;206.3451131561656;264.00286141227195
23.148748743718592;518.2692409909693;759.126204382611;206.4000131221494;270.0179182139704
23.585517587939698;491.70080569860005;780.8497700650187;206.6684103926218;276.7553309594057
24.022286432160804;465.4069862422549;803.5916992896949;206.1685100171617;281.088902727248
24.45905527638191;438.72519593580637;826.4357690012366;205.95340324818957;283.9584643848892
24.895824120603013;407.2309007538999;853.323043730174;206.13115266293232;297.1463698097521
25.33259296482412;385.72392900295546;872.1855601860701;206.35381117643598;298.6893769529831
25.769361809045225;357.90192897481614;896.6725653051296;206.25671975535147;301.41205762969776
26.20613065326633;320.6823621250133;929.3003202890837;206.4020582642228;305.4537740323373
26.642899497487438;302.7583664353295;945.0426476105876;206.21322019759467;308.78110486832327
27.07966834170854;273.7601263715;970.2952459125754;205.98899335821736;310.10349489472503
27.516437185929647;244.9164720881566;995.4436520171978;205.72424702825316;312.8765766630629
27.953206030150753;213.5115652362276;1022.6426292660896;204.89094651094914;319.6551972419146
28.38997487437186;186.38535651210094;1047.6568036740646;204.70681005048158;313.08408671935865
28.826743718592965;157.18460555203026;1071.256952913001;204.3008238065616;303.2637042303901
29.263512562814068;121.87529242951078;1089.689607569836;203.87080163141115;295.1405820679177
29.700281407035174;99.85601988032863;1094.1784985029865;203.50687768342894;223.7501932345406
