Time [s];X [m];Y [m];Z [m];Speed [km/h]
0.0;-169.69185133273737;128.8221077025492;196.38765616153728;263.0
0.43211055276381904;-153.9326274204896;148.83464218134617;196.49838354390147;269.8976726853082
0.8642211055276381;-130.79959572605685;178.83371050000636;196.8456965509872;274.07980313420404
1.2963316582914572;-107.06525377471391;211.30307221171483;197.2630737361537;279.144207394897
1.7284422110552762;-95.19117825390921;227.6488734650036;197.4925287152766;284.00004271587136
2.160552763819095;-70.21235095896753;262.02524498924174;198.0585497018065;285.36292085492096
2.5926633165829145;-48.262738152510806;293.8103005744695;198.6098918243543;290.93726568104273
3.0247738693467334;-35.09077615762608;313.5077710563647;198.88329103103698;295.0940636250251
3.4568844221105524;-15.048651408362625;343.3243960944012;199.45230752790278;296.44382734853275
3.8889949748743713;10.113940983422497;377.60592997207146;200.07699920419648;299.7114662293808
4.32110552763819;28.39512813107148;399.51242369281954;200.64488659206685;306.4060423065883
4.75321608040201;59.72063425400659;428.5908882784375;201.12120022685943;300.00680735847067
5.185326633165829;83.61763912079326;441.17979670630154;201.33445011989244;298.7302610712162
5.6174371859296475;118.93704813825461;450.55351371098106;201.5666179482111;296.2358974910305
6.049547738693467;155.00720711389758;451.9114486645611;202.0223674498342;295.7689595082567
6.481658291457285;197.8355548644359;447.7941602580172;202.51868490330634;297.5458588546125
6.913768844221105;225.57147486420138;444.5300947130132;202.70996665259804;299.53912285356637
7.345879396984924;269.65398674218903;445.10407954224695;203.28402594293564;300.09269958278384
7.777989949748743;299.5891682475265;451.81123330228746;203.7914747687149;294.2547596186111
8.210100502512562;332.86431241366785;466.9408561953885;204.3298262632553;298.0192523386193
8.64221105527638;363.69605901845057;489.5572694095956;204.87887586947792;299.0933272664784
9.0743216080402;387.74067356542656;513.2648580380418;204.9987844357033;298.020725849335
9.50643216080402;415.3717084768608;540.237417899436;205.16025387825852;298.99846549867806
9.938542713567838;437.7598691526958;560.3356767607635;205.40048925270125;227.28762479277322
10.370653266331658;457.8039959193686;576.7883957282968;205.51820583951866;187.58067072625906
10.802763819095476;475.2975872505796;587.4324408535713;205.39594477302253;145.74404588509722
11.234874371859295;492.75424191735794;590.2332885706356;205.37383445956027;141.05063106499784
11.666984924623113;508.36252088881025;587.0181715217824;205.36048857338133;1.6808199067053533
12.099095477386934;520.8133749232462;579.3671014398574;205.67008834809212;113.04476421058598
12.531206030150752;529.6754015213983;569.0208962641237;205.8301881014545;115.99282317210057
12.96331658291457;536.0121382209761;552.5431411284756;205.90879643513188;119.65409214185888
13.395427135678391;537.9144554052606;540.8395133125222;206.04335136847504;113.41441143695857
13.82753768844221;540.0340787323162;520.9586385687164;206.39183995344314;139.663366606912
14.259648241206028;542.0017329082416;509.44505791867977;206.50174774860915;145.76398113009333
14.691758793969848;549.0548725204744;492.92645302412717;206.59880988670108;124.75567254290345
15.123869346733667;558.4373489295639;481.9983148902618;206.46266567172523;109.10338064334928
15.555979899497485;566.6993720197513;476.20029060983256;206.3999955752459;100.00063613834494
15.988090452261305;579.1347971316243;472.68445204443833;206.45519918762312;92.7278505289445
16.420201005025124;587.2113813852999;475.81024267438806;206.36865118841482;86.2588771488421
16.852311557788944;596.2531299589427;483.29344074916463;206.410404147355;91.10514087239385
17.28442211055276;604.9177619152116;493.4182066289269;206.45925269112172;102.03106072373977
17.71653266331658;610.8949775704947;503.1185455896835;206.4996687965973;120.18524931861081
18.1486432160804;618.2829250851171;518.5784960483163;206.50001704864204;143.2034735705826
18.580753768844218;623.8435241974399;535.3222912055761;206.50121980775057;166.35240500392618
19.01286432160804;628.976715517777;555.6630219942093;206.4129406614969;187.10826674095557
19.44497487437186;632.9351152483965;581.4284680991802;206.40667580248754;197.93449126817774
19.877085427135675;632.6185413648354;606.1623867172991;206.4076510247316;216.36486878683218
20.309195979899496;627.295492842915;635.5689647310303;206.2221999961482;218.33535780181828
20.741306532663316;618.9292990559356;657.072636570292;206.31072975355647;208.1582413238779
21.173417085427133;605.6690448676281;680.0721845642132;206.3310191854342;243.09122920242035
21.605527638190953;579.2701664150795;710.5405784009625;206.39782377797314;249.48813628116767
22.03763819095477;556.042966492426;729.8691169369623;206.40023860646966;258.1312084298911
22.46974874371859;531.4943272606948;748.6819340438018;206.3999352047171;263.919616581248
22.90185929648241;514.4355229591595;762.3143888338464;206.40006321638703;270.9919406542621
23.333969849246227;486.5930393994061;785.5368602922566;206.39877870011418;276.2168778931858
23.766080402010047;461.17188268702574;807.4240474662104;206.4992335248341;282.5285965570019
24.198190954773867;427.5690688088182;836.3331877175656;206.37372401190882;288.9611296840958
24.630301507537684;405.1259926759419;855.5100468989058;206.3742432896393;292.8605788752897
25.062412060301504;378.9499908268239;878.1352893026419;206.29296737071832;297.1147409855296
25.494522613065325;354.55154578331894;899.6382743475372;206.29372504728542;302.14780249870057
25.92663316582914;327.6774069281163;923.1178740873638;206.40091678782545;301.77111950195035
26.35874371859296;294.94327760938523;951.9448678155915;206.13911128552607;308.26750002278123
26.790854271356782;271.85983802877985;971.8981302131996;206.02556775492084;311.7940734624354
27.2229648241206;243.40312035947198;996.7619147530979;205.6788499100637;312.18632946821344
27.65507537688442;212.00371660517544;1024.7991660239868;205.17027089827968;313.001396486092
28.08718592964824;178.57828794736113;1054.24479170349;204.65387299911907;312.95622284934325
28.519296482412056;157.13635641460894;1071.369792733627;204.31602772341284;309.39084178665536
28.951407035175876;127.9464615119714;1087.6399371137336;203.82692717265937;264.3679310724944
29.383517587939696;100.77722647161896;1094.7091037377807;203.545714660404;230.5355083096292
