Time [s];X [m];Y [m];Z [m];Speed [km/h]
0.0;-173.69146695935376;123.58095805966477;196.3018571025047;262.0
0.4333517587939698;-153.2611883561045;149.68916484082982;196.49911473299753;268.73692118625104
0.8667035175879396;-133.89940300838623;174.5709208923438;196.8081893976096;273.3493153486337
1.3000552763819093;-113.52181964396279;202.49445919013587;197.10047287579582;276.8579426707313
1.7334070351758792;-93.7452845788323;229.6279236723962;197.5050785237193;283.851404257884
2.166758793969849;-72.55736645888067;258.7466970219607;197.95431096627956;286.9755792910099
2.6001105527638186;-54.13098459160768;285.0649778463619;198.44356122983365;289.8669836923119
3.0334623115577886;-30.984713155264618;319.6722144077731;199.09727343992137;292.0007510633431
3.4668140703517585;-14.855100255335374;343.4727274161214;199.4666161410862;294.2203496854401
3.9001658291457284;4.857472873810375;370.9405786857996;199.87616454844564;296.85119714846115
4.333517587939698;34.635439288135366;406.5326512907971;200.84006175902786;297.7032142808458
4.766869346733668;54.526972036801475;424.52764153785927;201.09447037304628;298.0508607743239
5.200221105527637;85.29422580055822;442.1880890956501;201.41512451269094;296.99787188181944
5.633572864321607;125.79760074272103;451.6125571836913;201.68692322602223;295.51848765058963
6.066924623115577;154.90967513903567;451.94978356411497;201.96118026112202;295.1720468573658
6.500276381909547;198.42595814251075;447.792435853442;202.5955500665836;299.6009666484787
6.933628140703517;226.79441401701988;444.4491954783765;202.7363452949655;299.50450316574216
7.366979899497487;262.5416711829248;444.45137204487844;203.19149310500939;299.0395524234383
7.800331658291457;297.6110413048196;451.1582443348884;203.78207454605683;299.99283777551216
8.233683417085427;330.5048466691569;465.4451113534976;204.29829638497873;299.0004200420087
8.667035175879397;360.0928515263744;486.6651913135762;204.79265795137275;300.0129062268678
9.100386934673367;386.43258762163276;511.9730830096815;204.96713738036595;298.99667784452805
9.533738693467336;412.1894927605209;537.3260439323245;205.13031177966786;292.6692037797387
9.967090452261306;436.6517705473618;559.4714051863565;205.37526227746096;186.42912861024467
10.400442211055275;457.3402910464927;576.7453119267819;205.52012624074837;180.71306529496516
10.833793969849244;475.10621709183715;587.3664407022717;205.4132811091085;165.8376506626195
11.267145728643214;493.3977596477764;590.034017904585;205.37382822419147;133.43583146574178
11.700497487437184;509.9958486700577;586.9304387123817;205.38760185342244;130.8712872144521
12.133849246231154;523.1822855405037;577.3035420184101;205.71309896909798;123.48632227466331
12.567201005025124;531.1317666359462;565.9891844038082;205.91165075797167;117.0230856448746
13.000552763819094;536.5716971318279;550.3055344995216;206.00375213567045;118.66972642150395
13.433904522613064;537.990822896817;540.0395547707702;206.0030082636361;126.06115346356935
13.867256281407034;539.5794398032776;523.663697783355;206.29987848740905;138.84488762731598
14.300608040201004;542.1071097734853;509.48668731465887;206.5659057054861;138.55041136820574
14.733959798994974;547.1265360055006;496.26474608219837;206.60129630278007;130.8588862794678
15.167311557788944;555.6672212473392;485.1416268055799;206.58200421797653;99.26294818091218
15.600663316582914;565.6629535502333;476.5940844501129;206.418118621672;98.02386330521904
16.03401507537688;574.2106635385474;473.2747691370048;206.50679476151515;95.26166272494979
16.467366834170853;584.6907393681787;474.56361014870373;206.39192771505918;91.9726923424833
16.90071859296482;594.3162052708929;481.2731830937207;206.3928642989323;95.81264091595868
17.334070351758793;602.5526973206659;490.34042374459136;206.49024110843254;109.13477825338587
17.76742211055276;609.7124462510054;500.59179342280623;206.49664053399934;121.06744197793086
18.200773869346733;619.4085181749524;521.2171944454653;206.49807723908748;146.57957409785723
18.6341256281407;623.273621406118;533.5130290010042;206.49411647225384;160.61270808504008
19.067477386934673;628.5037433540456;553.1429074464769;206.48023690507304;181.3469285447234
19.50082914572864;633.0106792452032;580.9089706690719;206.45365520203612;198.5909223501172
19.934180904522613;632.8993895694483;601.3111326220156;206.3999588709973;212.0092090817159
20.36753266331658;629.2605328302146;627.3415344748335;206.30246729438232;225.05791716270267
20.80088442211055;620.764665305891;653.1686070836837;206.21122429533287;235.64839330852007
21.23423618090452;601.9266001935845;685.310997367384;206.40313719986185;243.03389295182853
21.66758793969849;588.2942677027536;701.4001460183699;206.39929776595633;250.12496428696787
22.10093969849246;565.3363251792508;722.4525939459647;206.39998287308893;255.45534050899175
22.53429145728643;539.8172469522292;742.2977530489504;206.39999863319318;265.4034688137166
22.9676432160804;515.101497087742;761.8305849678875;206.40000001447322;270.6012652441712
23.40099497487437;485.7146777290587;786.4276922732176;206.40000016002284;278.7359896017284
23.83434673366834;451.7967853890326;815.5067244077311;206.39997992581428;284.86656662303193
24.26769849246231;432.64464465203775;831.9839766744283;206.40062810847837;288.1331742115867
24.70105025125628;407.2107602142014;853.6878607402159;206.405630212653;292.8474608181083
25.13440201005025;373.5970591734506;882.7539766987062;206.2824166993297;298.20230249162574
25.56775376884422;350.8197508042058;902.8817613729927;206.30502979488162;303.76884254819373
26.001105527638188;325.85731589540063;924.8349850890177;206.37142632890703;305.83305005448824
26.43445728643216;290.3605506349522;955.8918047710051;206.18550319039696;308.33162970195076
26.867809045226128;270.1926247697126;973.3912908680784;205.94656234000902;308.93469562803057
27.3011608040201;238.96264883956707;1000.7181271073484;205.57216884630049;305.9577149085884
27.734512562814068;211.54392841271832;1025.1533203605863;205.14804351307438;309.0012928455873
28.167864321608036;180.8582920494596;1052.2464867269607;204.6417907642243;308.0030050936105
28.601216080402008;156.62233913941694;1071.614587446721;204.27304856070052;290.15675711343954
29.034567839195976;128.6255810611063;1087.2631481475523;203.86429020032037;294.4774284872483
29.467919597989948;102.20497494724728;1094.539665741991;203.510751027624;229.42983234339715
